DATA_GERACAO;HORA_GERACAO;ANO_ELEICAO;NUM_TURNO;DESCRICAO_ELEICAO;SIGLA_UF;SIGLA_UE;CODIGO_MUN;NOME_MUN;ZONA;COD_CARGO;DESC_CARGO;TIPO_LEGENDA;NOME_COLIGACAO;CAMPOSICAO_LEGENDA;PARTIDO;NUM_PARTIDO;NOME_PART;QTDE_VOTOS;QTDE_VOTOS_LEGENDA;SEQUENCIAL_COLIGACAO
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;3;GOVERNADOR;C;ALIANÇA POR UMA RONDÔNIA MELHOR PARA TODOS;#NE#;PMDB;15;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;7760;0;220000000001
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;3;GOVERNADOR;C;AVANÇA RONDONIA;#NE#;PPS;23;PARTIDO POPULAR SOCIALISTA;8418;0;220000000014
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;3;GOVERNADOR;C;RONDÔNIA MELHOR PARA TODOS;#NE#;PT;13;PARTIDO DOS TRABALHADORES;2854;0;220000000011
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;3;GOVERNADOR;P;PARTIDO SOCIALISMO E LIBERDADE;#NE#;PSOL;50;PARTIDO SOCIALISMO E LIBERDADE;50;0;220000000003
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;5;SENADOR;C;ALIANÇA POR UMA RONDÔNIA MELHOR PARA TODOS;#NE#;PMDB;15;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;11300;0;220000000001
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;5;SENADOR;C;AVANÇA RONDONIA;#NE#;PP;11;PARTIDO PROGRESSISTA;14043;0;220000000014
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;5;SENADOR;C;RONDÔNIA MELHOR PARA TODOS;#NE#;PT;13;PARTIDO DOS TRABALHADORES;5851;0;220000000011
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;5;SENADOR;C;UNIDOS PARA AVANÇAR;#NE#;PSC;20;PARTIDO SOCIAL CRISTÃO;6192;0;220000000007
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;5;SENADOR;P;PARTIDO SOCIALISMO E LIBERDADE;#NE#;PSOL;50;PARTIDO SOCIALISMO E LIBERDADE;1372;0;220000000003
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;#NE#;DEM;25;DEMOCRATAS;0;8;220000000002
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;#NE#;PC do B;65;PARTIDO COMUNISTA DO BRASIL;106;5;220000000002
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;#NE#;PDT;12;PARTIDO DEMOCRÁTICO TRABALHISTA;1012;55;220000000002
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;#NE#;PRTB;28;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;6;0;220000000002
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;#NE#;PMDB;15;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;3554;240;220000000002
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PHS;31;PARTIDO HUMANISTA DA SOLIDARIEDADE;37;29;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PPS;23;PARTIDO POPULAR SOCIALISTA;833;37;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PP;11;PARTIDO PROGRESSISTA;714;301;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PRP;44;PARTIDO REPUBLICANO PROGRESSISTA;0;51;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PSDC;27;PARTIDO SOCIAL DEMOCRATA CRISTÃO;79;73;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PSL;17;PARTIDO SOCIAL LIBERAL;0;17;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PTB;14;PARTIDO TRABALHISTA BRASILEIRO;10149;141;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PTN;19;PARTIDO TRABALHISTA NACIONAL;0;6;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PV;43;PARTIDO VERDE;27;19;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PMN;33;PARTIDO DA MOBILIZAÇÃO NACIONAL;6;1;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;RONDÔNIA MELHOR PARA TODOS;#NE#;PSB;40;PARTIDO SOCIALISTA BRASILEIRO;348;10;220000000011
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;RONDÔNIA MELHOR PARA TODOS;#NE#;PT;13;PARTIDO DOS TRABALHADORES;2520;217;220000000011
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;UNIDOS PARA AVANÇAR;#NE#;PRB;10;PARTIDO REPUBLICANO BRASILEIRO;26;21;220000000007
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;UNIDOS PARA AVANÇAR;#NE#;PSC;20;PARTIDO SOCIAL CRISTÃO;273;82;220000000007
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;UNIDOS PARA AVANÇAR;#NE#;PTC;36;PARTIDO TRABALHISTA CRISTÃO;114;2;220000000007
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;UNIDOS PARA AVANÇAR;#NE#;PT do B;70;PARTIDO TRABALHISTA DO BRASIL;20;4;220000000007
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;UNIDOS PARA AVANÇAR;#NE#;PR;22;PARTIDO DA REPÚBLICA;242;11;220000000007
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;C;UNIDOS PARA AVANÇAR;#NE#;PSDB;45;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;40;76;220000000007
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;6;DEPUTADO FEDERAL;P;PARTIDO SOCIALISMO E LIBERDADE;#NE#;PSOL;50;PARTIDO SOCIALISMO E LIBERDADE;4;16;220000000003
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS II;#NE#;DEM;25;DEMOCRATAS;68;7;220000000015
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS II;#NE#;PC do B;65;PARTIDO COMUNISTA DO BRASIL;160;7;220000000015
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS II;#NE#;PDT;12;PARTIDO DEMOCRÁTICO TRABALHISTA;791;106;220000000015
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS II;#NE#;PRTB;28;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;1;3;220000000015
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;AVANÇA RONDONIA - O PROGRESSO PRECISA CONTINUAR;#NE#;PP;11;PARTIDO PROGRESSISTA;2683;204;220000000013
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;AVANÇA RONDONIA - O PROGRESSO PRECISA CONTINUAR;#NE#;PTB;14;PARTIDO TRABALHISTA BRASILEIRO;86;242;220000000013
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;AVANÇA RONDONIA - O PROGRESSO PRECISA CONTINUAR;#NE#;PTN;19;PARTIDO TRABALHISTA NACIONAL;261;7;220000000013
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;PARA RONDONIA DESENVOLVER;#NE#;PTC;36;PARTIDO TRABALHISTA CRISTÃO;0;7;220000000010
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;PARA RONDONIA DESENVOLVER;#NE#;PSDB;45;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;295;84;220000000010
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;PPS/PSDC;#NE#;PPS;23;PARTIDO POPULAR SOCIALISTA;61;38;220000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;PPS/PSDC;#NE#;PSDC;27;PARTIDO SOCIAL DEMOCRATA CRISTÃO;6758;157;220000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;RONDONIA DE TODOS NÓS;#NE#;PRB;10;PARTIDO REPUBLICANO BRASILEIRO;96;10;220000000008
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;RONDONIA DE TODOS NÓS;#NE#;PSC;20;PARTIDO SOCIAL CRISTÃO;298;19;220000000008
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;RONDONIA DE TODOS NÓS;#NE#;PT do B;70;PARTIDO TRABALHISTA DO BRASIL;37;1;220000000008
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;RONDONIA DE TODOS NÓS;#NE#;PR;22;PARTIDO DA REPÚBLICA;112;63;220000000008
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;RONDÔNIA MELHOR PARA TODOS;#NE#;PSB;40;PARTIDO SOCIALISTA BRASILEIRO;36;9;220000000011
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;RONDÔNIA MELHOR PARA TODOS;#NE#;PT;13;PARTIDO DOS TRABALHADORES;2716;238;220000000011
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;UNIDOS POR RONDÔNIA;#NE#;PHS;31;PARTIDO HUMANISTA DA SOLIDARIEDADE;1086;38;220000000021
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;UNIDOS POR RONDÔNIA;#NE#;PRP;44;PARTIDO REPUBLICANO PROGRESSISTA;2919;67;220000000021
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;UNIDOS POR RONDÔNIA;#NE#;PSL;17;PARTIDO SOCIAL LIBERAL;43;10;220000000021
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;C;UNIDOS POR RONDÔNIA;#NE#;PMN;33;PARTIDO DA MOBILIZAÇÃO NACIONAL;76;6;220000000021
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;P;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;#NE#;PMDB;15;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;541;172;220000000005
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;P;PARTIDO SOCIALISMO E LIBERDADE;#NE#;PSOL;50;PARTIDO SOCIALISMO E LIBERDADE;2;6;220000000003
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;11;7;DEPUTADO ESTADUAL;P;PARTIDO VERDE;#NE#;PV;43;PARTIDO VERDE;207;11;220000000004
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;3;GOVERNADOR;C;ALIANÇA POR UMA RONDÔNIA MELHOR PARA TODOS;#NE#;PMDB;15;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;7574;0;220000000001
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;3;GOVERNADOR;C;AVANÇA RONDONIA;#NE#;PPS;23;PARTIDO POPULAR SOCIALISTA;7459;0;220000000014
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;3;GOVERNADOR;C;RONDÔNIA MELHOR PARA TODOS;#NE#;PT;13;PARTIDO DOS TRABALHADORES;1783;0;220000000011
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;3;GOVERNADOR;P;PARTIDO SOCIALISMO E LIBERDADE;#NE#;PSOL;50;PARTIDO SOCIALISMO E LIBERDADE;40;0;220000000003
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;5;SENADOR;C;ALIANÇA POR UMA RONDÔNIA MELHOR PARA TODOS;#NE#;PMDB;15;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;10291;0;220000000001
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;5;SENADOR;C;AVANÇA RONDONIA;#NE#;PP;11;PARTIDO PROGRESSISTA;13105;0;220000000014
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;5;SENADOR;C;RONDÔNIA MELHOR PARA TODOS;#NE#;PT;13;PARTIDO DOS TRABALHADORES;4733;0;220000000011
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;5;SENADOR;C;UNIDOS PARA AVANÇAR;#NE#;PSC;20;PARTIDO SOCIAL CRISTÃO;5851;0;220000000007
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;5;SENADOR;P;PARTIDO SOCIALISMO E LIBERDADE;#NE#;PSOL;50;PARTIDO SOCIALISMO E LIBERDADE;1067;0;220000000003
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;#NE#;DEM;25;DEMOCRATAS;0;9;220000000002
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;#NE#;PC do B;65;PARTIDO COMUNISTA DO BRASIL;64;3;220000000002
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;#NE#;PDT;12;PARTIDO DEMOCRÁTICO TRABALHISTA;966;53;220000000002
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;#NE#;PRTB;28;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;7;0;220000000002
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS I;#NE#;PMDB;15;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;3001;234;220000000002
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PHS;31;PARTIDO HUMANISTA DA SOLIDARIEDADE;60;19;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PPS;23;PARTIDO POPULAR SOCIALISTA;570;54;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PP;11;PARTIDO PROGRESSISTA;763;286;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PRP;44;PARTIDO REPUBLICANO PROGRESSISTA;0;60;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PSDC;27;PARTIDO SOCIAL DEMOCRATA CRISTÃO;22;67;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PSL;17;PARTIDO SOCIAL LIBERAL;0;11;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PTB;14;PARTIDO TRABALHISTA BRASILEIRO;9828;190;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PTN;19;PARTIDO TRABALHISTA NACIONAL;0;3;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PV;43;PARTIDO VERDE;41;8;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;AVANÇA RONDONIA - O PROGRESSO NÃO PODE PARAR;#NE#;PMN;33;PARTIDO DA MOBILIZAÇÃO NACIONAL;27;3;220000000018
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;RONDÔNIA MELHOR PARA TODOS;#NE#;PSB;40;PARTIDO SOCIALISTA BRASILEIRO;381;15;220000000011
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;RONDÔNIA MELHOR PARA TODOS;#NE#;PT;13;PARTIDO DOS TRABALHADORES;1402;179;220000000011
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;UNIDOS PARA AVANÇAR;#NE#;PRB;10;PARTIDO REPUBLICANO BRASILEIRO;21;24;220000000007
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;UNIDOS PARA AVANÇAR;#NE#;PSC;20;PARTIDO SOCIAL CRISTÃO;504;85;220000000007
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;UNIDOS PARA AVANÇAR;#NE#;PTC;36;PARTIDO TRABALHISTA CRISTÃO;124;2;220000000007
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;UNIDOS PARA AVANÇAR;#NE#;PT do B;70;PARTIDO TRABALHISTA DO BRASIL;18;0;220000000007
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;UNIDOS PARA AVANÇAR;#NE#;PR;22;PARTIDO DA REPÚBLICA;231;8;220000000007
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;C;UNIDOS PARA AVANÇAR;#NE#;PSDB;45;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;56;96;220000000007
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;6;DEPUTADO FEDERAL;P;PARTIDO SOCIALISMO E LIBERDADE;#NE#;PSOL;50;PARTIDO SOCIALISMO E LIBERDADE;7;16;220000000003
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;7;DEPUTADO ESTADUAL;C;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS II;#NE#;DEM;25;DEMOCRATAS;73;9;220000000015
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;7;DEPUTADO ESTADUAL;C;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS II;#NE#;PC do B;65;PARTIDO COMUNISTA DO BRASIL;205;9;220000000015
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;7;DEPUTADO ESTADUAL;C;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS II;#NE#;PDT;12;PARTIDO DEMOCRÁTICO TRABALHISTA;677;105;220000000015
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;7;DEPUTADO ESTADUAL;C;ALIANÇA POR UMA RONDONIA MELHOR PARA TODOS II;#NE#;PRTB;28;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;2;1;220000000015
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;7;DEPUTADO ESTADUAL;C;AVANÇA RONDONIA - O PROGRESSO PRECISA CONTINUAR;#NE#;PP;11;PARTIDO PROGRESSISTA;2186;147;220000000013
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;7;DEPUTADO ESTADUAL;C;AVANÇA RONDONIA - O PROGRESSO PRECISA CONTINUAR;#NE#;PTB;14;PARTIDO TRABALHISTA BRASILEIRO;75;231;220000000013
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;7;DEPUTADO ESTADUAL;C;AVANÇA RONDONIA - O PROGRESSO PRECISA CONTINUAR;#NE#;PTN;19;PARTIDO TRABALHISTA NACIONAL;189;4;220000000013
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;7;DEPUTADO ESTADUAL;C;PARA RONDONIA DESENVOLVER;#NE#;PSDB;45;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;340;91;220000000010
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;7;DEPUTADO ESTADUAL;C;PPS/PSDC;#NE#;PPS;23;PARTIDO POPULAR SOCIALISTA;65;34;220000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;7;DEPUTADO ESTADUAL;C;PPS/PSDC;#NE#;PSDC;27;PARTIDO SOCIAL DEMOCRATA CRISTÃO;6624;157;220000000016
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;7;DEPUTADO ESTADUAL;C;RONDONIA DE TODOS NÓS;#NE#;PRB;10;PARTIDO REPUBLICANO BRASILEIRO;82;16;220000000008
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;7;DEPUTADO ESTADUAL;C;RONDONIA DE TODOS NÓS;#NE#;PSC;20;PARTIDO SOCIAL CRISTÃO;313;28;220000000008
27/03/2015;13:22:56;2010;1;ELEIÇÕES 2010;RO;RO;00094;CACOAL;31;7;DEPUTADO ESTADUAL;C;RONDONIA DE TODOS NÓS;#NE#;PT do B;70;PARTIDO TRABALHISTA DO BRASIL;60;1;220000000008
