DEM;1414750
PC do B;247104
PCB;6790
PDT;374640
PHS;301470
PMDB;798538
PMN;72074
PP;456892
PPS;639387
PR;535485
PRB;102293
PRP;125160
PRTB;82953
PSB;5327429
PSC;209695
PSDB;736639
PSDC;57372
PSL;97355
PSOL;48102
PSTU;17354
PT;3976493
PT do B;7422
PTB;3896569
PTC;218893
PTN;59665
PV;354760
