DEM;2193195
PC do B;421184
PCB;39041
PDT;1616465
PHS;153655
PMDB;10797971
PMN;251750
PP;664158
PPS;802468
PR;2971946
PRB;3782966
PRP;157560
PRTB;207250
PSB;921590
PSC;603768
PSDB;639064
PSDC;175269
PSL;176128
PSOL;1180323
PSTU;117547
PT;5424780
PT do B;1757097
PTB;250563
PTC;102243
PTN;124204
PV;2050712
