DEM;271136
PC do B;92727
PDT;263353
PHS;5718
PMDB;3514782
PMN;49345
PP;176502
PPS;299405
PR;416863
PRB;176707
PRP;26732
PRTB;25695
PSB;245460
PSC;241391
PSDB;4333989
PSDC;10888
PSOL;1053334
PSTU;103410
PT;2391734
PT do B;14195
PTB;399059
PTC;13481
PTN;3292
PV;125303
