DEM;41084
PC do B;3684
PDT;62720
PHS;54227
PMDB;177034
PMN;4253
PP;135556
PPS;10190
PR;37824
PRB;38519
PRP;11351
PRTB;18254
PSB;16467
PSC;18926
PSDB;229665
PSDC;4318
PSL;27948
PSOL;2901
PT;122179
PTB;9658
PTC;2314
PTN;4280
PV;34530
