DEM;2898545
PC do B;667142
PCB;2917
PDT;232644
PHS;1443
PMDB;3330256
PMN;4317
PP;2700858
PPS;204399
PR;105298
PRB;63389
PRP;5635
PRTB;1086
PSB;95610
PSC;19801
PSDB;2442124
PSDC;685
PSL;191
PSOL;36310
PSTU;19270
PT;3031600
PT do B;578
PTB;127879
PTC;4171
PV;166459
