DEM;22772
PC do B;36309
PDT;49079
PHS;11714
PMDB;1024942
PMN;21368
PP;613625
PPS;305063
PR;41323
PRB;14147
PRP;56236
PRTB;3177
PSB;87780
PSC;206442
PSDB;77420
PSDC;65807
PSL;3056
PSOL;63840
PT;543438
PT do B;12296
PTB;113491
PTC;9138
PTN;34032
PV;76740
