DEM;200525
PC do B;27149
PDT;499538
PHS;21087
PMDB;2030096
PMN;45312
PP;124544
PPS;83303
PR;1536992
PRB;31848
PRP;74626
PRTB;3785
PSB;2077965
PSC;131848
PSDB;818349
PSDC;26383
PSL;21687
PSOL;327002
PT;355941
PT do B;41645
PTB;191826
PTC;5935
PTN;21147
PV;151054
